,Storage Discharge Energy to Grid (MWh),Storage RegUp (MWh),Storage RegDn (MWh),Storage Spin (MWh),LOSS (%),group,Day
4663,687.96625,2315.7314,891.7918,62.55959,0.05804747,13,7/19/2019
4664,908.70154,2311.765,2050.024,45.409023,0.054532826,13,7/2/2019
4665,655.89185,2013.5818,1596.751,43.458195,0.05842138,13,7/20/2019
4666,714.1443,2205.36,1323.4697,86.786415,0.05315018,13,7/21/2019
4667,682.4592,2667.3718,1153.0461,11.806218,0.04753776,13,7/22/2019
4668,764.2708,2714.2456,1375.7035,18.14397,0.050671525,13,7/23/2019
4669,687.30566,2218.734,1684.4248,38.36159,0.058693197,13,7/24/2019
4670,716.8304,2286.0852,1720.3286,76.572395,0.05462129,13,7/25/2019
4671,666.2542,1983.4368,1520.4976,55.494,0.058923077,13,7/26/2019
4672,687.8811,2038.4492,1353.8394,72.15904,0.057288654,13,7/27/2019
4673,683.2288,2198.4888,1283.117,50.33679,0.05702185,13,7/28/2019
4674,735.948,2385.3967,1341.1969,53.721973,0.05879637,13,7/29/2019
4675,923.6986,2491.4292,1409.8823,55.56989,0.056571987,13,7/3/2019
4676,517.0466,1225.4296,856.92,434.43658,0.05968155,13,7/30/2019
4677,819.80255,2563.487,1653.907,32.528324,0.053183876,13,7/31/2019
4678,911.3797,2175.0457,1511.5837,62.321484,0.053927597,13,7/4/2019
4679,932.4575,2391.1687,1514.8041,54.879498,0.052097287,13,7/5/2019
4680,925.03516,2509.2148,2040.7003,41.78226,0.05710502,13,7/6/2019
4681,823.15906,2690.865,1947.4196,32.6507,0.051208165,13,7/7/2019
4682,980.03015,2754.463,1764.0996,35.468014,0.049581163,13,7/8/2019
4683,854.59595,2530.8018,1580.9215,46.4575,0.056888986,13,7/9/2019
4684,742.3332,2449.6506,1418.5214,47.964405,0.05829894,13,8/1/2019
4685,712.4099,2219.0544,1346.7236,47.145252,0.057706065,13,8/10/2019
4686,710.07886,2034.7112,1900.8666,64.73841,0.060287498,13,8/11/2019
4687,706.4448,2511.7725,782.19714,43.444782,0.05334742,13,8/12/2019
4688,716.07086,2425.895,612.5185,27.440746,0.06755447,13,8/13/2019
4689,689.4267,2118.3845,1152.5455,90.13272,0.057274047,13,8/14/2019
4690,688.46936,1680.2306,1109.57,81.45886,0.06167985,13,8/15/2019
4691,662.4491,2213.562,1161.5945,47.55601,0.05905842,13,8/16/2019
4692,617.95154,1960.2363,1273.1117,56.299213,0.058940936,13,8/17/2019
4693,596.7824,1544.0984,1662.604,130.05453,0.06263734,13,8/18/2019
4694,612.5504,1851.422,1156.761,77.7698,0.05791943,13,8/19/2019
4695,679.9296,2264.8376,1512.3079,47.76659,0.06258208,13,8/2/2019
4696,636.00555,2031.5298,1021.17163,72.99472,0.05606361,13,8/20/2019
4697,710.96136,2319.8552,1178.9949,47.52902,0.05707752,13,8/21/2019
4698,784.28436,2510.3467,1822.2189,31.154476,0.055516597,13,8/22/2019
4699,659.7769,1978.0726,954.6761,91.73323,0.060352083,13,8/23/2019
4700,660.6377,2158.5303,695.25757,127.936554,0.05476378,13,8/24/2019
4701,654.9447,1971.2955,1593.4675,55.710728,0.060961682,13,8/25/2019
4702,622.17975,1949.1119,1033.7644,71.85429,0.057394676,13,8/26/2019
4703,595.5977,1894.919,917.5162,109.27459,0.05999284,13,8/27/2019
4704,619.94446,1862.0026,1078.3138,90.45997,0.05410234,13,8/28/2019
4705,701.00806,2312.2166,1231.7039,60.412487,0.055946186,13,8/29/2019
4706,761.20807,2354.047,1718.1924,39.520298,0.058140956,13,8/3/2019
4707,628.9043,1915.7799,1161.3308,109.04015,0.057420958,13,8/30/2019
4708,617.6571,1886.0546,861.7267,102.85442,0.053453814,13,8/31/2019
4709,656.9246,2022.0657,1382.6342,61.239758,0.06207918,13,8/4/2019
4710,584.57324,1475.9401,1286.8003,104.43717,0.059377182,13,8/5/2019
4711,699.61426,2238.6946,1200.7854,55.15807,0.059016727,13,8/6/2019
4712,692.1597,2090.786,1488.6713,73.58078,0.059923377,13,8/7/2019
4713,589.9386,950.0823,1783.7808,221.78003,0.038671542,13,8/8/2019
4714,748.70776,2763.2585,1046.4344,36.687664,0.058263943,13,8/9/2019
4715,633.4492,1925.2318,851.98346,107.21574,0.05126859,13,9/1/2019
4716,557.451,1668.1375,1061.2245,144.93544,0.04597878,13,9/10/2019
4717,507.15543,1609.5717,1345.0879,59.96986,0.04736971,13,9/11/2019
4718,565.3558,1643.0386,1651.241,184.44969,0.05206441,13,9/12/2019
4719,505.12415,1566.932,1381.8192,155.9526,0.042829655,13,9/13/2019
4720,504.3421,1705.0743,1153.0369,113.24627,0.04763211,13,9/14/2019
4721,461.4983,1407.0623,1270.5835,94.96071,0.04253317,13,9/15/2019
4722,523.278,1837.6492,1213.8304,101.14204,0.04201571,13,9/16/2019
4723,439.42606,1404.3718,924.5197,34.540524,0.041552957,13,9/17/2019
4724,509.0581,1784.3264,896.1799,119.637085,0.04938852,13,9/18/2019
4725,496.20056,1542.6968,1688.0693,251.95135,0.042561334,13,9/19/2019
4726,613.78815,1693.6038,1416.8873,89.64954,0.061649162,13,9/2/2019
4727,441.41107,975.31134,1546.5184,153.45796,0.038003627,13,9/20/2019
4728,367.34085,949.05927,1561.4261,409.6237,0.0434003,13,9/21/2019
4729,574.43134,1741.9294,1929.6912,105.43776,0.052284237,13,9/22/2019
4730,567.5384,1953.3875,1754.3055,167.7074,0.04943836,13,9/23/2019
4731,534.14044,1702.4225,1740.3154,311.4827,0.04046157,13,9/24/2019
4732,421.21964,1575.7163,1467.5737,248.17792,0.05252161,13,9/25/2019
4733,394.32877,1388.5167,1739.2274,572.4959,0.046523523,13,9/26/2019
4734,510.47345,1961.4078,1432.2798,333.54657,0.03967945,13,9/27/2019
4735,433.3967,1407.6989,1087.792,65.02139,0.044213515,13,9/28/2019
4736,494.62344,1138.2947,1809.8593,185.47499,0.035964075,13,9/29/2019
4737,595.0736,1887.1438,1099.921,35.257755,0.05686641,13,9/3/2019
4738,558.1985,1568.9044,1803.7576,96.21084,0.049070828,13,9/30/2019
4739,436.595,834.1115,368.15012,146.49698,0.05474332,13,9/4/2019
4740,561.32776,1540.2644,908.39453,154.9156,0.052486334,13,9/5/2019
4741,671.23975,2351.1155,1178.3419,40.49461,0.056847915,13,9/6/2019
4742,569.27783,1624.4493,1537.441,132.72797,0.05548685,13,9/7/2019
4743,576.4522,1541.0367,2052.88,156.93591,0.06296506,13,9/8/2019
4744,462.99155,1723.8246,894.98706,0.0,0.04052014,13,9/9/2019
4745,407.80994,1297.9178,1524.1233,179.27948,0.03558666,14,1/1/2019
4746,418.70624,1474.2776,1436.8052,684.92804,0.050637018,14,1/10/2019
4747,426.53354,1162.0731,1836.9879,804.4336,0.05313381,14,1/11/2019
4748,391.31738,912.32526,1195.8971,1060.0491,0.04198868,14,1/12/2019
4749,459.37363,1632.2197,1340.5073,648.61554,0.04983031,14,1/13/2019
4750,406.6077,1006.7671,1319.1241,906.0335,0.04051394,14,1/14/2019
4751,382.1674,1215.95,799.9952,1075.9055,0.06044809,14,1/15/2019
4752,425.8765,1139.2571,1486.3555,1394.8561,0.065544896,14,1/16/2019
4753,469.25635,1554.5394,1839.0668,956.8455,0.052039675,14,1/17/2019
4754,411.81174,1551.1113,1342.9613,1159.5425,0.054707363,14,1/18/2019
4755,415.6122,1451.3618,1333.0673,1042.0288,0.051601976,14,1/19/2019
4756,412.0334,1522.6431,1043.2216,58.167927,0.038572464,14,1/2/2019
4757,365.7668,1073.9706,1414.6283,1256.5715,0.05243356,14,1/20/2019
4758,387.01935,1602.531,1294.5087,1114.1279,0.05913687,14,1/21/2019
4759,382.7007,937.7213,1765.5382,1215.3698,0.05406289,14,1/22/2019
4760,324.3904,996.57794,1152.2277,438.59424,0.030560443,14,1/23/2019
4761,372.22897,1525.5363,2029.6444,710.0167,0.043981697,14,1/24/2019
4762,397.30832,1267.9451,1810.1976,805.8583,0.0389607,14,1/25/2019
4763,406.7256,940.4089,1630.0691,792.5537,0.035494003,14,1/26/2019
4764,457.659,1301.4999,1916.5463,810.9812,0.03651771,14,1/27/2019
4765,421.56232,1976.6534,1224.7064,386.61957,0.051844716,14,1/28/2019
4766,407.00027,1927.2025,1697.9349,78.96908,0.07198094,14,1/29/2019
4767,408.37216,1191.9266,1620.461,581.90234,0.052898847,14,1/3/2019
4768,427.798,1504.1372,1346.8145,57.23415,0.039489783,14,1/30/2019
4769,358.63947,1235.4772,994.1596,58.72411,0.0472563,14,1/31/2019
4770,391.85132,1627.0574,1940.383,529.3952,0.048479278,14,1/4/2019
4771,398.6068,1277.5306,1037.332,529.72986,0.05632523,14,1/5/2019
4772,404.52505,1093.4092,1726.4482,536.64264,0.035553616,14,1/6/2019
4773,403.93265,581.46,1576.6112,529.40814,0.06464535,14,1/7/2019
4774,390.41437,1727.3695,1837.2606,566.51697,0.047701504,14,1/8/2019
4775,471.9686,1399.2047,1818.6237,405.02237,0.046410162,14,1/9/2019
4776,661.3827,2087.251,1514.9475,36.69933,0.04940102,14,10/1/2019
4777,620.43677,2072.7737,736.5815,28.946735,0.04841929,14,10/10/2019
4778,580.1343,1905.6635,703.57947,103.91998,0.050607592,14,10/11/2019
4779,625.72864,2472.2935,1195.9279,13.070584,0.050885,14,10/12/2019
4780,634.20184,2472.7346,1052.216,22.778866,0.05097867,14,10/13/2019
4781,603.0481,1946.2422,1181.9028,249.36063,0.044070672,14,10/14/2019
4782,599.3057,1915.0145,1271.6045,98.33643,0.057626188,14,10/15/2019
4783,637.0997,1795.6868,1892.1932,210.80124,0.0530342,14,10/16/2019
4784,597.6772,1764.249,932.8531,152.35501,0.04575359,14,10/17/2019
4785,570.15405,1582.2368,1465.686,201.70117,0.050375797,14,10/18/2019
4786,594.5539,2045.4856,1263.5436,126.01405,0.047051,14,10/19/2019
4787,643.02954,1986.7263,1646.4432,128.83884,0.044328287,14,10/2/2019
4788,603.8365,2230.7427,1074.7397,29.154835,0.052844986,14,10/20/2019
4789,611.79974,2108.9646,1271.8331,56.38088,0.043904472,14,10/21/2019
4790,627.3106,2150.2876,1036.1687,74.25227,0.051990025,14,10/22/2019
4791,603.40247,1761.4222,1648.0999,223.16512,0.046254627,14,10/23/2019
4792,681.9018,2386.7715,952.9019,50.85351,0.055323258,14,10/24/2019
4793,738.90643,2891.7383,844.3939,1.0344512,0.054719288,14,10/25/2019
4794,574.9656,1742.128,1733.7839,125.226685,0.043381225,14,10/26/2019
4795,646.7279,2268.2964,699.52563,44.84747,0.053236704,14,10/27/2019
4796,615.906,1904.4966,1545.3052,169.44083,0.04536075,14,10/28/2019
4797,549.3488,1309.583,1517.3392,399.49094,0.049589295,14,10/29/2019
4798,674.41003,1668.5948,1838.4734,329.9893,0.05408303,14,10/3/2019
4799,463.0131,1447.8805,1035.1388,128.91591,0.040292464,14,10/30/2019
4800,575.1242,2833.1082,776.8609,0.0,0.049901456,14,10/31/2019
4801,629.6517,1547.5585,1613.7458,267.14383,0.05821418,14,10/4/2019
4802,583.3608,1758.056,1526.5369,175.81335,0.04332191,14,10/5/2019
4803,640.4076,1750.4773,1933.0391,209.67917,0.046677366,14,10/6/2019
4804,597.26276,1762.0481,1767.9177,213.93097,0.055976685,14,10/7/2019
4805,693.78973,2266.8386,1914.6729,250.74516,0.039014675,14,10/8/2019
4806,644.00714,2289.7332,1478.5397,81.35022,0.047468066,14,10/9/2019
4807,514.5735,1365.0842,1095.8522,272.92224,0.043196008,14,11/1/2019
4808,550.553,1908.7665,1015.94104,34.432682,0.055774793,14,11/10/2019
4809,592.1815,1860.3431,1146.4292,231.34326,0.04509367,14,11/11/2019
4810,580.0675,1897.2727,1236.0026,74.49696,0.05617516,14,11/12/2019
4811,623.29846,1792.2162,1600.0427,36.22926,0.048940316,14,11/13/2019
4812,706.74457,2726.9119,1442.1991,19.797817,0.054052345,14,11/14/2019
4813,682.09015,2571.5916,1236.0756,30.28123,0.054219704,14,11/15/2019
4814,623.64905,2274.8936,1183.7533,8.805844,0.05077359,14,11/16/2019
4815,548.0053,2081.05,872.01575,7.8298154,0.050588645,14,11/17/2019
4816,574.40735,1802.8385,719.7336,42.823475,0.044611998,14,11/18/2019
4817,609.19836,1791.2919,1720.1499,151.19682,0.049113262,14,11/19/2019
4818,476.7788,630.0225,1245.6313,229.21265,0.05813755,14,11/2/2019
4819,617.73987,1475.4404,1624.0983,315.26053,0.056262657,14,11/20/2019
4820,548.54755,1756.7646,917.18835,90.57741,0.0366479,14,11/21/2019
4821,682.578,2550.6565,1169.3722,78.898026,0.058271524,14,11/22/2019
4822,504.5023,1022.6237,1227.4465,407.8202,0.037219375,14,11/23/2019
4823,566.4517,2005.0625,942.67365,25.171299,0.044000804,14,11/24/2019
4824,610.4135,2052.6907,1391.7837,49.344822,0.041846033,14,11/25/2019
4825,609.3725,2060.5022,1243.0222,120.950554,0.046385843,14,11/26/2019
4826,616.87006,1742.5245,1818.3564,226.07321,0.041228585,14,11/27/2019
4827,519.87695,1764.1825,1133.2197,89.44316,0.038932685,14,11/28/2019
4828,617.88666,2544.4836,1015.97046,11.460591,0.054918963,14,11/29/2019
4829,530.4909,1787.76,797.8336,63.2076,0.050504487,14,11/3/2019
4830,592.106,1931.9211,979.2406,158.8999,0.038758993,14,11/30/2019
4831,529.1322,1541.1165,787.8236,133.68964,0.04613716,14,11/4/2019
4832,516.28424,2504.1018,786.1041,0.0,0.07100837,14,11/5/2019
4833,580.8071,2063.9475,860.3299,86.09676,0.05335164,14,11/6/2019
4834,616.5676,2088.1177,1775.84,50.606632,0.060180694,14,11/7/2019
4835,533.33075,1521.5796,920.28906,85.819176,0.05050248,14,11/8/2019
4836,532.05597,1664.2125,1077.6562,82.54552,0.04843572,14,11/9/2019
4837,494.25958,1780.5916,1272.4456,37.68443,0.036775067,14,12/1/2019
4838,559.37396,2218.9817,557.6373,190.6089,0.04776225,14,12/10/2019
4839,533.5968,1487.7062,1792.1439,191.90582,0.04443998,14,12/11/2019
4840,646.5198,2692.3882,1205.5197,17.819118,0.05361883,14,12/12/2019
4841,662.67236,2228.6194,1787.3667,195.57603,0.054152165,14,12/13/2019
4842,601.17194,2353.0159,807.04175,59.20473,0.05051068,14,12/14/2019
4843,564.91187,2066.2688,1081.9297,76.55046,0.04938708,14,12/15/2019
4844,599.6392,2387.0227,926.5923,20.260578,0.054111835,14,12/16/2019
4845,662.56726,2430.0977,1741.6837,157.17238,0.044760965,14,12/17/2019
4846,603.3514,2418.3777,1051.0475,124.70648,0.052068673,14,12/18/2019
4847,580.8655,1893.9342,937.50867,236.66197,0.049322702,14,12/19/2019
4848,489.62143,1100.2563,1849.2184,290.31683,0.04553237,14,12/2/2019
4849,546.4765,2145.4138,1079.8584,298.90033,0.04030091,14,12/20/2019
4850,639.46173,2255.9802,1629.5627,213.81342,0.044746082,14,12/21/2019
4851,581.08795,2258.639,566.0373,139.75253,0.05529752,14,12/22/2019
4852,583.9743,1959.0223,1631.2626,237.14767,0.039905727,14,12/23/2019
4853,630.1475,2171.1409,1529.018,26.32391,0.04858215,14,12/24/2019
4854,498.09048,1475.1472,918.16943,64.00275,0.04491814,14,12/25/2019
4855,494.61203,2004.149,407.6932,81.6722,0.039494354,14,12/26/2019
4856,649.68243,2803.3096,889.0942,33.57645,0.056202974,14,12/27/2019
4857,635.3927,2519.095,1498.2922,98.76223,0.052731633,14,12/28/2019
4858,543.6185,1900.51,806.4965,162.53185,0.04689275,14,12/29/2019
4859,494.53296,1394.2264,1556.4683,147.17253,0.036133535,14,12/3/2019
4860,536.32214,1782.3643,1469.5066,83.48026,0.045709413,14,12/30/2019
4861,605.48083,1908.9542,1806.9215,220.35597,0.050927836,14,12/31/2019
4862,540.43317,2023.0525,650.5668,2.0005004,0.04604192,14,12/4/2019
4863,548.5734,1774.4053,766.67865,54.2232,0.047664944,14,12/5/2019
4864,563.3055,1994.8104,1080.5513,73.87049,0.040462483,14,12/6/2019
4865,466.75797,1514.1912,833.5244,78.90647,0.0357827,14,12/7/2019
4866,492.49774,1138.0139,1783.6924,284.37982,0.042055678,14,12/8/2019
4867,589.9523,2074.9453,1291.6603,212.78677,0.052537803,14,12/9/2019
4868,384.47507,1456.4755,1093.4192,50.182568,0.03793461,14,2/1/2019
4869,890.1452,1155.9248,1926.1249,234.4511,0.055291332,14,2/10/2019
4870,831.3566,1773.7577,1332.415,77.366516,0.056227002,14,2/11/2019
4871,881.892,2451.6655,1415.6282,37.260418,0.04876062,14,2/12/2019
4872,894.4072,1881.136,2059.3193,63.68819,0.057838432,14,2/13/2019
4873,939.2609,2175.3389,1940.1566,68.32038,0.04921916,14,2/14/2019
4874,1033.8613,2671.4692,1600.2357,52.152668,0.04579152,14,2/15/2019
4875,1087.054,3345.4858,1826.8235,14.32124,0.053731266,14,2/16/2019
4876,906.4518,1887.3907,2335.2473,596.7934,0.062275175,14,2/17/2019
4877,1079.9183,3257.7493,1468.5745,35.3849,0.04970666,14,2/18/2019
4878,998.8947,1747.4481,1836.56,371.55502,0.070764326,14,2/19/2019
4879,373.25784,1334.0488,709.0937,760.82916,0.06771239,14,2/2/2019
4880,1045.126,2867.988,1704.6792,160.8085,0.048335183,14,2/20/2019
4881,954.4557,2346.16,1815.3945,46.927204,0.048312884,14,2/21/2019
4882,1051.6224,2740.0527,1701.6489,48.645283,0.04910495,14,2/22/2019
4883,1060.7765,2487.3367,2146.612,49.085102,0.056000214,14,2/23/2019
4884,954.02057,2082.4988,1816.182,37.39214,0.046441227,14,2/24/2019
4885,976.16547,2589.003,1516.5795,47.680553,0.053660285,14,2/25/2019
4886,947.50934,2038.0193,1629.5654,83.395065,0.052522533,14,2/26/2019
4887,993.80164,2395.7642,1959.4613,63.82329,0.05124882,14,2/27/2019
4888,957.44073,3020.6167,1156.6522,54.204273,0.056125868,14,2/28/2019
4889,467.4422,2038.5793,1018.12854,239.58665,0.03870137,14,2/3/2019
4890,492.90164,1925.6047,1196.8524,363.64822,0.0286095,14,2/4/2019
4891,385.3977,1537.8527,732.9019,793.75525,0.057538994,14,2/5/2019
4892,376.5085,1622.5266,249.57634,579.1383,0.05493108,14,2/6/2019
4893,674.79224,680.92633,1535.5609,434.35065,0.061830956,14,2/7/2019
4894,610.9062,752.3841,679.6524,163.58421,0.05515158,14,2/8/2019
4895,495.5057,142.26135,209.25308,142.07072,0.043766983,14,2/9/2019
4896,874.1326,1927.2821,1528.2286,88.020386,0.06594837,14,3/1/2019
4897,970.8552,2386.527,1778.128,143.5636,0.04802343,14,3/10/2019
4898,992.2062,2217.026,1023.2024,55.39015,0.052292228,14,3/11/2019
4899,1024.7474,1978.8488,2160.6638,53.451763,0.047837414,14,3/12/2019
4900,1067.752,2339.2446,2408.829,47.239452,0.05928239,14,3/13/2019
4901,988.3793,2308.6387,2421.1357,45.819332,0.056068692,14,3/14/2019
4902,1091.3615,2659.2053,2175.5457,60.339794,0.056446116,14,3/15/2019
4903,949.66223,2338.6218,2441.932,38.202885,0.059337836,14,3/16/2019
4904,1011.47363,2307.5088,2243.7478,43.026463,0.053180795,14,3/17/2019
4905,858.8617,1800.5702,1828.6517,59.570583,0.053618643,14,3/18/2019
4906,1037.4484,2580.5474,2374.0042,65.97108,0.0621033,14,3/19/2019
4907,847.545,2022.8713,1007.7017,155.23776,0.050515864,14,3/2/2019
4908,1016.0081,2564.892,1737.9023,52.648563,0.050998192,14,3/20/2019
4909,987.72943,2096.1003,2451.2407,47.090885,0.05875411,14,3/21/2019
4910,946.9719,2058.9883,2083.424,47.48248,0.047617294,14,3/22/2019
4911,976.4508,2396.7322,1776.7767,51.709003,0.047183473,14,3/23/2019
4912,1087.1152,2656.4617,1643.8394,56.514736,0.05958413,14,3/24/2019
4913,883.887,1913.6843,2424.2383,300.32062,0.059083156,14,3/25/2019
4914,1066.421,2965.239,2042.8674,154.15355,0.0435882,14,3/26/2019
4915,914.9499,2076.037,2423.256,32.456097,0.058556393,14,3/27/2019
4916,1010.433,2526.9822,2180.5886,40.52126,0.05030876,14,3/28/2019
4917,1003.21014,2520.5781,1473.2507,25.957539,0.050128836,14,3/29/2019
4918,945.6247,2532.296,2125.6785,164.47623,0.055736758,14,3/3/2019
4919,980.9319,2214.778,1677.1869,73.318115,0.05887781,14,3/30/2019
4920,938.61945,2333.96,1870.8159,52.84563,0.05650373,14,3/31/2019
4921,910.9275,2042.5422,1847.9872,54.427998,0.049702115,14,3/4/2019
4922,1008.0256,2897.5022,1480.959,45.98949,0.04717204,14,3/5/2019
4923,1018.21277,2757.0164,1517.8372,45.59522,0.04948073,14,3/6/2019
4924,1025.8575,1822.4065,2233.217,66.34028,0.058392152,14,3/7/2019
4925,983.71747,1714.4146,2608.1895,219.81287,0.062499743,14,3/8/2019
4926,912.8704,1963.3232,1862.3275,63.6357,0.053774964,14,3/9/2019
4927,960.1885,2427.6848,1223.652,66.22638,0.04969869,14,4/1/2019
4928,1060.8014,2658.0974,2216.5854,301.33755,0.058978707,14,4/10/2019
4929,1040.7887,2485.4001,2218.9265,57.88413,0.052451443,14,4/11/2019
4930,1059.917,2356.3792,1741.6943,84.52998,0.07309564,14,4/12/2019
4931,1124.8324,2676.8025,2538.0857,225.15053,0.056139037,14,4/13/2019
4932,1104.8422,2514.404,2714.7024,36.816822,0.06113117,14,4/14/2019
4933,1083.7991,2361.7373,2218.3206,104.975174,0.05238827,14,4/15/2019
4934,1041.9137,2579.8184,2282.8062,77.361046,0.05432094,14,4/16/2019
4935,1061.663,2105.028,1524.4976,339.70975,0.07170341,14,4/17/2019
4936,1129.0453,2293.2227,1557.5017,296.5511,0.05680733,14,4/18/2019
4937,1200.2552,2977.6978,2236.4158,154.89977,0.045898806,14,4/19/2019
4938,1049.4785,3082.1936,1294.5175,39.380657,0.058918558,14,4/2/2019
4939,1132.2736,2301.4963,2655.5088,54.37376,0.057339713,14,4/20/2019
4940,1114.7104,2129.4624,2280.0515,50.781834,0.04119294,14,4/21/2019
4941,1114.4929,2708.813,2356.7947,47.684597,0.052548632,14,4/22/2019
4942,1129.9508,3072.2039,2622.1575,0.0,0.038170397,14,4/23/2019
4943,1051.861,3039.7012,1927.3701,60.300053,0.05285455,14,4/24/2019
4944,1195.2794,3268.981,1849.0762,45.84016,0.05317979,14,4/25/2019
4945,1120.8494,2660.3977,2179.1838,40.111668,0.044915155,14,4/26/2019
4946,1017.2311,2443.9446,2311.2505,214.85468,0.05480095,14,4/27/2019
4947,1127.4474,2530.1736,1911.2603,49.703526,0.041584972,14,4/28/2019
4948,1087.6761,2780.9653,2285.4348,108.91201,0.063983515,14,4/29/2019
4949,869.95483,1965.0144,1949.1881,55.562046,0.050460517,14,4/3/2019
4950,1100.7201,1910.4084,2208.3542,65.29555,0.05531886,14,4/30/2019
4951,1029.0321,2528.8125,1790.8634,231.4698,0.04756919,14,4/4/2019
4952,977.87274,2040.7802,1799.2522,67.80006,0.05424016,14,4/5/2019
4953,998.9898,2347.4338,2514.1453,54.73303,0.06265521,14,4/6/2019
4954,1059.771,2502.4368,1414.8151,69.504944,0.070293754,14,4/7/2019
4955,1063.4686,2959.8198,1674.1453,62.141445,0.06227072,14,4/8/2019
4956,1198.6116,3121.2263,2155.2124,82.446655,0.053493146,14,4/9/2019
4957,1052.5353,2030.2887,2186.004,77.81558,0.05562925,14,5/1/2019
4958,1054.4094,2639.7654,2077.3792,57.131268,0.054100078,14,5/10/2019
4959,1133.625,2920.94,1966.9822,50.309605,0.050579056,14,5/11/2019
4960,1150.2373,2948.0693,2323.8196,45.880848,0.047752183,14,5/12/2019
4961,1195.8729,2704.5925,2038.3512,113.653206,0.04617615,14,5/13/2019
4962,1137.26,2897.389,2215.002,35.3727,0.045589346,14,5/14/2019
4963,1041.3939,2249.9258,1450.2208,487.57312,0.056918945,14,5/15/2019
4964,1172.323,2906.0557,1782.976,74.84336,0.048954144,14,5/16/2019
4965,1190.4292,2938.8577,1928.3751,51.50424,0.050483957,14,5/17/2019
4966,1160.6315,2959.6794,2116.9875,31.518375,0.046468142,14,5/18/2019
4967,1158.9122,3212.4521,1811.8618,0.0,0.03963474,14,5/19/2019
4968,1160.747,3198.2954,2399.6282,41.428844,0.05328402,14,5/2/2019
4969,1205.6975,3389.0464,2101.968,41.966724,0.047113,14,5/20/2019
4970,1186.1824,3007.8086,2107.2112,53.616146,0.044577137,14,5/21/2019
4971,1124.9036,3189.9553,1942.8496,37.33045,0.04639987,14,5/22/2019
4972,874.8213,1859.1135,1848.155,33.293606,0.04640929,14,5/23/2019
4973,1062.2603,2708.2046,1800.7987,22.136623,0.044369545,14,5/24/2019
4974,1162.7964,2988.4194,2199.447,37.687977,0.045037165,14,5/25/2019
4975,1023.61993,2176.0488,2458.6333,52.741535,0.054141473,14,5/26/2019
4976,1172.3433,2632.5022,2499.0527,39.614727,0.049342766,14,5/27/2019
4977,1067.8583,2648.258,2125.6968,46.291424,0.05112173,14,5/28/2019
4978,1085.4473,2801.4868,2128.2725,65.152885,0.05524167,14,5/29/2019
4979,1101.1099,2293.8206,2839.0503,145.05109,0.066291794,14,5/3/2019
4980,1131.6748,3088.685,1625.4895,37.420246,0.050484877,14,5/30/2019
4981,1135.32,2902.6204,2260.8425,45.36883,0.054628156,14,5/31/2019
4982,1036.5503,2228.0251,2063.172,61.67779,0.057123575,14,5/4/2019
4983,1075.1951,2196.7632,2332.154,58.049465,0.047210183,14,5/5/2019
4984,1020.7485,2212.5232,2406.645,52.50134,0.057309948,14,5/6/2019
4985,1134.6761,1491.0322,2680.2808,617.7357,0.066943385,14,5/7/2019
4986,1133.8436,2474.4507,2468.8142,49.6067,0.055780422,14,5/8/2019
4987,1135.5051,2837.5417,2191.252,50.264706,0.051122144,14,5/9/2019
4988,1133.9298,2685.1956,2008.8484,69.80008,0.051679082,14,6/1/2019
4989,832.8884,2538.1929,1886.6434,61.23659,0.060317103,14,6/10/2019
4990,897.64056,2589.825,1207.2488,21.798122,0.038647544,14,6/11/2019
4991,1115.855,3491.6926,1491.0508,0.0,0.051795512,14,6/12/2019
4992,1133.9075,2726.8914,1897.162,26.126331,0.046742268,14,6/13/2019
4993,1000.98865,3001.1038,1651.7454,16.878788,0.045393333,14,6/14/2019
4994,954.7924,2137.3992,1772.4194,48.11234,0.050126463,14,6/15/2019
4995,955.48596,2023.3848,2331.5466,60.025517,0.059888057,14,6/16/2019
4996,958.4841,2037.0172,2203.4514,46.618496,0.04769508,14,6/17/2019
4997,833.95807,2565.9634,1983.2924,40.359287,0.05701082,14,6/18/2019
4998,1015.68146,2840.4348,1883.1284,38.448154,0.05507531,14,6/19/2019
4999,1059.7545,2513.408,1516.011,17.217403,0.056574736,14,6/2/2019
5000,998.6625,2437.013,1699.6521,49.60403,0.044835623,14,6/20/2019
5001,1018.25073,2323.216,1931.7214,43.332455,0.046521917,14,6/21/2019
5002,946.8116,1960.584,1110.6797,59.210484,0.05386428,14,6/22/2019
5003,1009.3245,2692.517,1887.7753,59.04334,0.060112692,14,6/23/2019
5004,940.86414,1911.2108,2202.6611,50.41743,0.0495355,14,6/24/2019
5005,931.8936,2619.2754,1647.1226,33.31999,0.0456439,14,6/25/2019
5006,1035.5596,2870.8076,1502.702,45.119793,0.051324114,14,6/26/2019
5007,1079.3602,2827.2295,1896.2188,37.295734,0.0471803,14,6/27/2019
5008,1086.1539,2967.379,1848.5468,24.461811,0.040325526,14,6/28/2019
5009,922.3561,2516.251,1632.659,53.46224,0.054865014,14,6/29/2019
5010,989.6668,1853.0605,2288.8357,58.747593,0.058423307,14,6/3/2019
5011,922.3603,2377.5034,1968.5424,44.117687,0.051987253,14,6/30/2019
5012,999.82776,1980.0461,2263.28,70.67215,0.07392601,14,6/4/2019
